Time;Heap Memory;Total Memory
1005272780023400;188043264;22364979200
1005272837204600;188043264;22365134848
1005272897362900;188043264;22365143040
1005274163939300;212365312;22438100992
1005274229752800;212365312;22438105088
1005275511659200;237211648;22511009792
1005275456411900;237211648;22511009792
1005276750711500;260222976;22582620160
1005276867676000;261533696;22584037376
1005276808593400;261533696;22584037376
1005278153338700;126349312;22497476608
1005278215231600;126349312;22497476608
1005279489163000;137564160;22556647424
1005279553543800;138612736;22557732864
1005279612969500;138612736;22557736960
1005280871577900;163196928;22630711296
1005280938477800;163196928;22630711296
1005282172752000;187518976;22703509504
1005282232764200;187518976;22703673344
1005283576014400;126087168;22690902016
1005283515046600;126087168;22690897920
1005283633741500;126087168;22690902016
1005284899165400;137564160;22750707712
1005284956503400;138874880;22751834112
1005286216814000;162672640;22824562688
1005286281377400;163459072;22825197568
1005287568172600;187781120;22665375744
1005287695636200;187781120;22665424896
1005287630510700;187781120;22665424896
1005289015954800;212889600;22738616320
1005288959563900;212889600;22738612224
1005290288795400;235900928;22810644480
1005290419924600;237735936;22811779072
1005290346675000;237735936;22811779072
1005291810476200;262057984;22820478976
1005291753895700;262057984;22820478976
1005293066443400;124514304;22731857920
1005293124694500;124514304;22731862016
1005294444345400;138612736;22794080256
1005294386581000;137039872;22792384512
1005294502729300;138612736;22794084352
1005295762813500;114028544;22817898496
1005295820852500;114028544;22817898496
1005297087808600;137302016;22889934848
1005297145077700;138612736;22891044864
1005298542451400;163459072;22869667840
1005298616368800;163459072;22869671936
1005298478580300;157691904;22915051520
1005299946076700;188043264;22797922304
1005300005125900;188043264;22797922304
1005301294511700;212627456;22779211776
1005301414795600;212627456;22779215872
1005301351915900;212627456;22779211776
1005302777503600;237211648;22852366336
1005302720057900;237211648;22852366336
1005304109195600;126349312;22790451200
1005304047718700;126349312;22790447104
1005305416461200;136777728;22849064960
1005305533109700;138612736;22850756608
1005305476638700;138612736;22850756608
1005306862970600;163459072;22923067392
1005306923517400;163459072;22923067392
1005308215489800;187518976;22922260480
1005308275428300;187781120;22922469376
1005309583102900;212627456;22474022912
1005309710421500;212627456;22474022912
1005309645608400;212627456;22474022912
1005311183182600;235900928;22545907712
1005311244687700;237211648;22546989056
1005312686021700;261795840;22619967488
1005312627800200;261795840;22619963392
1005312567039300;261009408;22619369472
1005314006045900;126087168;22532976640
1005314071074000;126087168;22532976640
1005315375520000;137830400;22589599744
1005315435230400;138092544;22590332928
1005316736013400;159023104;22651666432
1005316793123800;161382400;22654324736
1005316844671700;161382400;22654324736
1005318243327000;184938496;22596009984
1005318308159200;184938496;22596009984
1005318361323400;184938496;22596014080
1005319673842300;208228352;22506414080
1005319723921800;208228352;22506414080
1005321016543300;231522304;22569697280
1005321117004900;231522304;22569697280
1005321067025400;231522304;22569697280
1005322625250200;254816256;22437179392
1005322572817900;254816256;22437175296
1005324003319500;125075456;22347317248
1005323949669700;125075456;22347313152
1005324055453200;125075456;22347317248
1005325430361700;134991872;22396076032
1005325541231200;134991872;22396080128
1005325482971600;134991872;22396080128
1005326943350000;111177728;22412300288
1005326888060100;111177728;22412296192
1005328282349600;134467584;22474244096
1005328332153100;134467584;22474248192
1005328386679800;134467584;22474248192
1005329827129800;158797824;22543114240
1005329937957600;158797824;22543114240
1005331343287300;182079488;22490607616
1005331402375300;182865920;22488260608
1005331453987200;182865920;22488260608
1005332916928200;208240640;22463754240
1005332975815900;208240640;22463758336
1005334337711700;128524288;22426529792
1005334443254100;128524288;22426529792
1005334389731900;128524288;22426529792
1005335778329800;137138176;22475767808
1005335831015400;137138176;22475767808
1005337257979800;145756160;22525308928
1005337197366300;145756160;22525308928
1005337145948800;145756160;22525308928
1005339123303000;168255488;21819228160
1005339192370900;168255488;21819232256
1005340784587900;184467456;21875048448
1005340904239000;191283200;21881954304
1005340845142600;191283200;21881954304
1005342299402800;214573056;21944537088
1005342352632000;214573056;21944537088
1005342403708000;214573056;21944537088
1005343912411800;124551168;21896212480
1005343856427200;124551168;21896187904
1005345262988300;134737920;21946593280
1005345313553500;134737920;21946597376
1005345369716300;134737920;21946597376
1005346713356400;158027776;22009348096
1005346763742400;158027776;21982269440
1005348256374300;181313536;21775949824
1005348203622700;181313536;21775945728
1005348149919200;181313536;21775945728
1005349631634300;204341248;21758201856
1005349683582900;204341248;21758201856
1005349734809200;204341248;21758201856
1005351062239000;227901440;21822627840
1005351111453100;227901440;21822627840
1005352531914600;251191296;21886369792
1005352428050300;251191296;21886320640
1005352481292700;251191296;21886369792
1005353895644300;125861888;21800038400
1005353948674700;125861888;21800038400
1005354015080600;125861888;21800038400
1005355384188500;134471680;21848133632
1005355442547100;134471680;21848133632
1005356749309300;157753344;21910077440
1005356799230400;157753344;21910077440
1005356849239200;157753344;21910077440
1005358221124000;181313536;21974368256
1005358272594200;181313536;21974368256
1005359676053800;204869632;22038118400
1005359626394400;204869632;22038118400
1005359726947500;204869632;22038118400
1005361045465000;227635200;22005489664
1005361147634300;227635200;22005497856
1005361098010700;227635200;22005489664
1005362518324500;250658816;22021509120
1005362468237900;250658816;22021509120
1005363842230100;126898176;21937201152
1005363893298500;126898176;21937201152
1005363944668300;126898176;21937201152
1005365333952700;135516160;21986623488
1005365386248000;135516160;21986623488
1005366806375900;158281728;22049144832
1005366751956600;158281728;22049144832
1005366685012700;158281728;22049140736
1005368142720100;181309440;22111883264
1005368248806400;181309440;22111887360
1005368194103900;181309440;22111883264
1005369597189600;204333056;22174531584
1005369656989900;204333056;22174535680
1005371040314700;227614720;22179753984
1005371094875400;227614720;22179753984
1005371144873200;227614720;22179753984
1005372468391100;250912768;22227271680
1005372523599600;250912768;22227271680
1005373966615200;128229376;22145069056
1005373911386400;128229376;22145064960
1005374018373000;128229376;22145069056
1005375352036500;136839168;22193496064
1005375403343000;136839168;22193496064
1005375454998400;136839168;22193496064
1005376781295200;158294016;22253821952
1005376839638500;158294016;22253826048
1005378181373300;181313536;22283444224
1005378233637500;181313536;22283448320
1005378285713200;181313536;22283448320
1005379769190600;204873728;22314217472
1005379819357400;204873728;22314217472
1005381403076100;227901440;22315470848
1005381353812100;227901440;22315470848
1005381302430500;227901440;22315466752
1005382994085700;251453440;22326734848
1005383059435200;251453440;22293180416
1005383130782700;251453440;22293188608
1005384664389300;125591552;22207352832
1005384716914400;125591552;22207352832
1005386235988500;134197248;22188285952
1005386339115600;134197248;22188285952
1005386287350400;134197248;22188285952
1005387821307200;158015488;22252077056
1005387872762400;158015488;22252077056
1005389540729500;181047296;22248783872
1005389645008400;181047296;22248787968
1005389592683900;181047296;22248787968
1005391322087700;204337152;22166609920
1005391374248500;204337152;22166609920
1005391426113000;204337152;22166614016
1005393199752600;227627008;21934415872
1005393258858600;227627008;21934419968
1005394920936300;250650624;21996994560
1005394869026900;250650624;21996994560
1005394972637600;250650624;21996994560
1005396427642300;126648320;21913886720
1005396483585900;126648320;21913886720
1005397941297900;135262208;21963120640
1005397889227400;135262208;21963120640
1005397994855400;135262208;21963120640
1005399477107900;158289920;22025093120
1005399531902100;158289920;22025093120
1005399586099500;158289920;22025097216
1005401185324500;181055488;22087761920
1005401131182100;181055488;22087753728
1005402586459600;204869632;22116782080
1005402639613100;204869632;22116786176
1005402691994400;204869632;22116786176
1005404224107800;227897344;21795721216
1005404276690100;227897344;21795721216
1005405960639000;251191296;21736898560
1005405908800100;251191296;21736898560
1005406012506700;251191296;21736898560
1005407497509700;126648320;21652049920
1005407437462600;126648320;21652049920
1005407549273300;126648320;21652049920
1005408943675400;135258112;21700145152
1005408996932200;135258112;21700145152
1005410392071900;157761536;21761826816
1005410506007700;157761536;21761830912
1005410451590600;157761536;21761830912
1005411992511500;181313536;21825634304
1005411940147800;181313536;21825634304
1005413371660500;204607488;21810204672
1005413486740200;204607488;21810212864
1005413428729500;204607488;21810212864
1005414900555700;227897344;21664325632
1005414952166900;227897344;21664325632
1005415005555700;227897344;21664329728
1005416506218600;251187200;21622259712
1005416438044000;251187200;21622259712
1005418030256900;126382080;21537361920
1005417966562000;126382080;21537361920
1005418090254000;126382080;21537361920
1005419534528200;134991872;21586112512
1005419587546800;134991872;21586112512
1005421094368200;157765632;21649715200
1005421161379700;157765632;21649715200
1005421032321400;157765632;21649715200
1005423695732100;181313536;21108695040
1005423767430500;181313536;21108695040
1005425581129400;204341248;21171458048
1005425632001100;204341248;21171462144
1005425530393800;204341248;21171458048
1005427132380500;227627008;21234077696
1005427073135500;227627008;21234077696
1005427189688200;227627008;21234077696
1005428671116700;250912768;21297377280
1005428723371700;250912768;21297377280
1005430166816900;128225280;21215887360
1005430110959500;128225280;21215887360
1005430229205600;128225280;21215887360
1005432071529200;136830976;21171064832
1005432017281100;136830976;21171064832
1005433520761700;158285824;21161635840
1005433634812800;158285824;21161639936
1005433580348900;158285824;21161635840
1005435115171600;124809216;21168304128
1005435164733700;124809216;21168304128
1005435063762700;124809216;21168304128
1005436569345200;134725632;21217107968
1005436625415800;134725632;21217107968
1005438059546200;158285824;21281583104
1005438110832200;158285824;21281583104
1005438164708500;158285824;21281583104
1005439639003000;181047296;21344620544
1005439586637900;181047296;21344620544
1005441165686100;204333056;21407444992
1005441224510600;204333056;21407449088
1005441112768700;204333056;21407444992
1005442697557300;227622912;21470031872
1005442748365900;227622912;21470031872
1005442646893200;227622912;21470031872
1005444392303200;250646528;21180461056
1005444448179100;250646528;21180461056
1005446087398000;129011712;20941213696
1005446143176600;129011712;20941213696
1005446197941700;129011712;20941213696
1005447658999100;137621504;20989857792
1005447609191300;137621504;20989857792
1005449119856200;158027776;21049712640
1005449173648500;158027776;21049712640
1005449243480700;158027776;21049716736
1005450749746400;181317632;21112332288
1005450819742500;181317632;21112332288
1005450877065400;181317632;21112332288
1005452323658700;204337152;21174734848
1005452375981300;204337152;21174734848
1005453805979400;228159488;21239148544
1005453861991100;228159488;21239148544
1005453913566000;228159488;21239148544
1005455325546300;251449344;21302857728
1005455274978700;251449344;21302857728
1005456700072900;125075456;21216436224
1005456802974000;125075456;21216464896
1005456751579900;125075456;21216464896
1005458242957800;134995968;21265096704
1005458312825500;134995968;21265096704
1005458364836500;134995968;21265096704
1005459862452700;157499392;21327704064
1005459808343500;157499392;21327704064
1005461295203200;181055488;21391491072
1005461346654100;181055488;21391491072
1005461396678800;181055488;21391491072
1005462757472400;204611584;21455589376
1005462809302000;204611584;21455589376
1005464361252800;227639296;21518274560
1005464308363100;227639296;21518270464
1005464257392200;227639296;21518213120
1005465898097300;250929152;21580853248
1005465847212000;250929152;21580853248
1005465795238500;250929152;21580849152
1005467289928100;126377984;21496078336
1005467342278900;126377984;21496078336
1005468838216000;134983680;21544525824
1005468787032000;134983680;21544525824
1005468737454000;134983680;21544525824
1005470298043400;158019584;21608075264
1005470246236700;158019584;21608075264
1005471752274500;181047296;21670952960
1005471702178400;181047296;21670952960
1005471802635300;181047296;21670957056
1005473248053400;204595200;21733687296
1005473193867400;204595200;21733687296
1005473298825000;204595200;21733687296
1005474764663100;227885056;21796315136
1005474712235300;227885056;21796315136
1005476253318700;250908672;21858951168
1005476307838600;250908672;21858951168
1005476361132500;250908672;21858951168
1005477846696000;126652416;21775978496
1005477898128100;126652416;21775978496
1005479444875000;135262208;21824737280
1005479504970300;135262208;21824737280
1005479561674700;135262208;21824737280
1005480983723000;157765632;21886783488
1005481036221200;157765632;21886783488
1005481091969300;157765632;21886783488
1005482686513900;181055488;20415643648
1005482751186300;181055488;20415643648
1005484264425600;204345344;20478210048
1005484317292100;204345344;20478210048
1005484369708200;204345344;20478210048
1005485821820900;228163584;20542214144
1005485878181300;228163584;20542214144
1005487284489900;251715584;20606201856
1005487345383100;251715584;20606201856
1005487421180200;251715584;20606205952
1005488954922100;125599744;20520448000
1005489058532400;125599744;20520452096
1005489007517500;125599744;20520452096
1005490522531900;134729728;20568657920
1005490469608400;134729728;20568657920
1005491979203700;157757440;20631015424
1005491928722200;157757440;20631011328
1005492029467900;157757440;20631015424
1005493506232500;181305344;20694323200
1005493455773800;181305344;20694323200
1005494961460600;204865536;20758855680
1005494911474000;204865536;20758855680
1005495012893800;204865536;20758859776
1005496419768300;227627008;20821594112
1005496521022700;227627008;20821598208
1005496470201000;227627008;20821594112
1005497931859300;251179008;20884275200
1005497985178000;251179008;20884275200
1005499453286500;125857792;20799242240
1005499504273600;125857792;20799242240
1005499400907900;125857792;20799238144
1005500893147100;134463488;20847345664
1005500944177400;134463488;20847345664
1005502330191200;158023680;20911005696
1005502379555900;158023680;20911005696
1005502428825300;158023680;20911013888
1005503920812600;181051392;20974350336
1005503821529400;181051392;20974350336
1005503871262600;181051392;20974350336
1005505312985200;204341248;21037015040
1005505363679900;204341248;21037015040
1005506770148700;227368960;21099687936
1005506876398000;227368960;21099687936
1005506825309400;227368960;21099687936
1005508642452200;250396672;21162262528
1005508586829200;250396672;21162262528
1005510146602800;127692800;21080096768
1005510202974600;127692800;21080096768
1005510258248400;127692800;21080096768
1005511796354300;136306688;21129236480
1005511745736500;136306688;21129236480
1005511849449500;136306688;21129236480
1005513402511400;157761536;21190332416
1005513462976800;157761536;21190336512
1005514969889900;181313536;21253017600
1005515090241700;181313536;21253017600
1005515020903600;181313536;21253017600
1005516654104000;204603392;21315600384
1005516705679900;204603392;21315600384
1005518205739800;228151296;21378822144
1005518269355000;228151296;21378822144
1005518326077200;228151296;21378826240
1005519800240700;251187200;21443272704
1005519851826300;251187200;21443272704
1005519901780900;251187200;21443272704
1005521387167100;128745472;21360476160
1005521439179400;128745472;21360488448
1005523030700500;137351168;21408600064
1005522904785000;137351168;21408600064
1005522960608400;137351168;21408600064
1005524478206500;157757440;21468422144
1005524541727300;157757440;21468422144
1005526013039400;181305344;21531041792
1005526065598200;181305344;21531041792
1005526117530600;181305344;21531045888
1005527647700100;204603392;21595516928
1005527762988100;204603392;21595525120
1005527701748200;204603392;21595516928
1005529402190200;227897344;21524701184
1005529349669300;227897344;21524697088
1005530850344500;250925056;21587189760
1005530908249200;251187200;21587374080
1005530967062600;251187200;21587374080
1005532479712500;126906368;21502836736
1005532427876000;126906368;21502836736
1005534020357800;135516160;21550866432
1005534074711300;135516160;21550866432
1005533969649900;135516160;21550866432
1005535591593000;157757440;21613580288
1005535650277800;157757440;21613580288
1005535705586700;157757440;21613584384
1005537194142300;181313536;21677559808
1005537141880600;181313536;21677555712
1005538804043200;204865536;21740322816
1005538754880100;204865536;21740322816
1005538702366200;204341248;21740032000
1005540348729100;227631104;21802954752
1005540299328300;227631104;21802954752
1005541811317300;250658816;21865545728
1005541913453700;250658816;21865545728
1005541862851500;250658816;21865545728
1005543379772000;128212992;21783175168
1005543431134900;128212992;21783175168
1005544869777600;136830976;21832704000
1005544969852300;136830976;21832704000
1005544919982800;136830976;21832704000
1005546479672900;158281728;21893214208
1005546529664200;158281728;21893214208
1005546603615100;158281728;21893214208
1005548121202500;181305344;21955919872
1005548071363900;181305344;21955919872
1005549618699500;204333056;22018564096
1005549668335000;204333056;22018564096
1005549717782000;204333056;22018568192
1005551198921400;227618816;21947027456
1005551253198400;227618816;21947027456
1005552772799900;251179008;22011482112
1005552715608400;251179008;22011482112
1005552827693300;251179008;22011486208
1005554378585500;128749568;21929238528
1005554430229300;128749568;21929238528
1005554479781000;128749568;21929238528
1005556096822000;137359360;21977333760
1005556039451600;137359360;21977333760
1005557719271500;157765632;22010888192
1005557780975100;157765632;22010892288
1005557665940300;157765632;22010888192
1005559330159200;181317632;22073507840
1005559381452500;181317632;22073511936
1005560890854400;204607488;22090096640
1005560941738200;204607488;22090096640
1005560993431600;204607488;22090104832
1005562505705700;228163584;22131113984
1005562561100500;228163584;22131118080
1005562614033100;228163584;22131118080
1005564121086400;251191296;22193876992
1005564177509500;251191296;22193876992
1005565891772500;128479232;22077276160
1005565944174300;128479232;22077276160
1005566002343300;128479232;22077276160
1005567521441400;137089024;22125301760
1005567571617600;137089024;22125301760
1005569170704600;111435776;22139265024
1005569243763800;111435776;22139265024
1005569306478600;111435776;22139269120
1005570867904500;134733824;22203699200
1005570816386500;134733824;22203699200
1005570917537600;134733824;22203699200
1005572713844700;158285824;22213632000
1005572766418600;158285824;22213632000
1005574582792100;181313536;22196473856
1005574697192300;181313536;22196477952
1005574644297000;181313536;22196477952
1005576506718900;204341248;22225539072
1005576560422700;204341248;22225539072
1005578337067600;123756544;22150901760
1005578443458700;123756544;22150901760
1005578391263200;123756544;22150901760
1005580202999000;134733824;22176600064
1005580257887600;134733824;22176600064
1005580308140500;134733824;22176604160
1005582174740200;158285824;22175793152
1005582123808200;158285824;22175793152
1005584025523000;181313536;22171348992
1005583968322600;181313536;22171340800
1005584079768300;181313536;22171348992
1005585870887700;204341248;22166904832
1005585928664800;204341248;22166904832
1005588025598400;139227136;22141497344
1005587961026900;227893248;22229528576
1005588077223900;139227136;22141497344
1005589658759900;147841024;22190465024
1005589761323200;147841024;22190465024
1005589710056900;147841024;22190465024
1005591365507300;159866880;22242656256
1005591313927900;159866880;22242656256
1005592957830100;182890496;22279770112
1005592905793300;182890496;22279770112
1005593017034600;182890496;22279778304
1005594666476100;205656064;22277017600
1005594615692500;205656064;22277013504
1005596519150200;229208064;22264160256
1005596468826800;229208064;22264160256
1005596416021700;221868032;22256889856
1005598063672100;124854272;22199713792
1005598166445400;124854272;22199713792
1005598115136200;124854272;22199713792
1005599888188400;133472256;22249250816
1005599832334600;133472256;22249250816
1005601470546000;111710208;22267072512
1005601571873700;111710208;22267072512
1005601521684300;111710208;22267072512
1005603087399600;134475776;22329798656
1005603038049100;134475776;22329798656
1005604646155600;112488448;22347575296
1005604698552900;112488448;22347575296
1005604749534700;112488448;22347575296
1005606419394000;134467584;22408286208
1005606471666100;134467584;22408290304
1005606521317900;134467584;22408290304
1005608192021700;158023680;22307319808
1005608139771900;158023680;22307315712
1005609920296200;180797440;22303260672
1005610020985000;181583872;22303821824
1005609971421400;181583872;22303821824
1005611513537000;204869632;22366601216
1005611564649600;204869632;22366601216
1005613197509500;227110912;22428336128
1005613262081200;228159488;22429216768
1005613316115300;228159488;22429224960
1005615067342900;114323456;22322188288
1005615120044600;114323456;22322188288
1005615175287800;114323456;22322188288
1005616846219600;134733824;22382174208
1005616795067600;134733824;22382174208
1005618578813000;111976448;22366793728
1005618630651900;111976448;22366793728
1005618680622800;111976448;22366793728
1005620579370600;135004160;22379184128
1005620630432300;135004160;22379184128
1005622414139600;158294016;22391537664
1005622464058300;158294016;22391537664
1005622513792100;158294016;22391541760
1005624398431500;181317632;22387105792
1005624447696000;181317632;22387105792
1005624347418400;181317632;22387101696
1005626219631100;204873728;22416957440
1005626284774100;204873728;22383403008
1005628275204900;227909632;22349914112
1005628343920300;128229376;22250233856
1005628397287600;128229376;22250233856
1005630314038500;136839168;22265159680
1005630259588100;136839168;22265159680
1005632713670200;158818304;21741912064
1005632774179300;158818304;21741912064
1005632650483600;158818304;21741912064
1005634732445100;182366208;21533171712
1005634783277000;182366208;21533175808
1005634843685700;182366208;21533175808
1005636643665800;205393920;21596336128
1005636695213800;205393920;21596336128
1005638246131300;115118080;21547294720
1005638306797700;115118080;21547294720
1005638387771500;115118080;21547294720
1005639986790200;135004160;21606846464
1005640038642000;135004160;21606846464
1005641687793000;158031872;21244456960
1005641797145400;158031872;21244461056
1005641744885500;158031872;21244456960
1005643828836300;181321728;21307072512
1005643755277600;181321728;21307068416
1005643887222300;181321728;21307072512
1005645484695900;204611584;21369888768
1005645534246600;204611584;21369888768
1005647085793900;228171776;21434388480
1005647034922200;228171776;21434388480
1005647136459800;228171776;21434388480
1005648740116500;251465728;21498105856
1005648689777300;251465728;21498105856
1005650472246300;114589696;21401288704
1005650421214900;114589696;21401288704
1005650370014000;114589696;21401284608
1005652025459900;134733824;21459996672
1005652128902100;134733824;21459996672
1005652078312400;134733824;21459996672
1005653676396100;110915584;21476208640
1005653733047200;110915584;21476208640
1005655281373800;134737920;21540442112
1005655331164800;134737920;21540442112
1005655385471800;134737920;21540442112
1005657212083600;158031872;21604397056
1005657163009200;158031872;21604392960
1005657111316000;158031872;21604392960
1005658902605200;128745472;21614538752
1005658956865000;128745472;21614538752
1005660498817300;137351168;21662638080
1005660554436700;137351168;21637328896
1005660608452800;137351168;21637328896
1005662264777000;111177728;21566230528
1005662322895700;111177728;21566230528
1005664227832500;134733824;21310812160
1005664293083800;125337600;21302128640
1005664345765700;125337600;21302128640
1005665955383200;135004160;21352300544
1005666054287000;135004160;21352300544
1005666004713800;135004160;21352300544
1005667623558900;158289920;21414965248
1005667674115500;158289920;21414965248
1005669261844300;181317632;21477621760
1005669369661100;181317632;21477621760
1005669312063600;181317632;21477621760
1005671038879700;112222208;21448237056
1005671090821100;112222208;21448237056
1005672715299600;134729728;21484134400
1005672657376500;134729728;21510586368
1005672770425300;134729728;21484134400
1005674398543800;158289920;21173190656
1005674453619000;158289920;21173190656
1005674505975500;158289920;21173194752
1005676192165900;181313536;21097668608
1005676242540500;181313536;21097672704
1005677933515600;204603392;21160366080
1005677984170400;204603392;21160370176
1005678034316700;204603392;21160370176
1005679629918200;227893248;21223067648
1005679680204100;227893248;21223067648
1005681249733200;250925056;21286653952
1005681350867100;250925056;21286658048
1005681300419300;250925056;21286658048
1005682990568700;115384320;21192253440
1005683041335400;115384320;21192253440
1005683093189300;115384320;21192257536
1005684716027100;135266304;21251358720
1005684767371700;135266304;21251362816
1005686357918600;158031872;21314060288
1005686408982300;158031872;21314060288
1005686458974600;158031872;21314060288
1005688051501700;181583872;21376749568
1005688000598900;181583872;21376749568
1005689776521900;204877824;21440184320
1005689726394000;204877824;21440180224
1005689676681400;204877824;21440180224
1005691468563300;228175872;21504569344
1005691520464600;228175872;21504569344
1005691573679100;228175872;21504573440
1005693188097900;251465728;21550780416
1005693237476400;251465728;21550784512
1005694867113100;113795072;21452996608
1005694817006500;113795072;21452996608
1005694767088900;113795072;21452996608
1005696483823400;134201344;21512634368
1005696532595900;134201344;21512634368
1005698176052600;111177728;21529554944
1005698277369400;111177728;21529554944
1005698227521800;111177728;21529554944
1005699914298300;135000064;21593882624
1005699963941800;135000064;21577105408
1005700013142000;135000064;21577109504
1005701598724600;158027776;21640278016
1005701547170800;158027776;21640273920
1005703299648300;113274880;21635276800
1005703403624000;113274880;21635276800
1005703353539400;113274880;21635276800
1005705141096400;134729728;21695856640
1005705092674600;134729728;21695856640
1005706745909100;157495296;21758906368
1005706796105200;157495296;21758906368
1005706846368700;157495296;21758910464
1005708570107000;181317632;21789945856
1005708669570200;181317632;21789949952
1005708619559000;181317632;21789945856
1005710413653900;204873728;21802987520
1005710465746700;204873728;21802991616
1005712419774600;228159488;21815427072
1005712369525100;228159488;21815422976
1005712469722600;228159488;21815427072
1005714437549000;250925056;21810905088
1005714388096400;250925056;21810905088
1005716270899200;114847744;21715013632
1005716167357000;114847744;21715013632
1005716219977300;114847744;21715013632
1005717878649000;134737920;21775237120
1005717927946400;134737920;21775237120
1005717977330100;134737920;21775237120
1005720062217900;158031872;21805174784
1005720006353300;158031872;21805170688
1005722101208300;181317632;21800779776
1005722000766100;181055488;21800574976
1005722051152400;181317632;21800779776
1005724003814600;204345344;21796290560
1005724053806800;204345344;21796290560
1005726069817900;227897344;21792129024
1005725969994700;227897344;21792124928
1005726020017400;227897344;21792124928
1005727959964100;113283072;21696258048
1005728015918500;113283072;21696258048
1005728067863300;113283072;21696258048
1005729953422500;134742016;21723774976
1005730002417400;134742016;21723779072
1005731939718800;158031872;21752963072
1005731989319000;158031872;21752963072
1005731890347600;158031872;21752668160
1005733953994800;181321728;21748506624
1005734012812700;181321728;21748506624
1005736151429100;204611584;21744189440
1005736201934000;204611584;21744189440
1005736252985700;204611584;21744197632
1005738201614100;228171776;21741563904
1005738251559000;228171776;21741563904
1005738301267600;228171776;21741563904
1005740207570900;251465728;21738110976
1005740257755800;251465728;21738115072
1005742114738500;115113984;21620727808
1005742167590000;115113984;21620727808
1005742217454900;115113984;21620727808
1005744206211600;134471680;21622005760
1005744259924000;134471680;21622005760
1005746216992800;157761536;21617659904
1005746317681100;157761536;21617664000
1005746267072100;157761536;21617659904
1005748194542800;181321728;21615034368
1005748254111900;181321728;21615034368
1005748306580700;181321728;21615034368
1005750282837000;204615680;21611659264
1005750338002600;204615680;21611659264
1005752418624100;228167680;21619642368
1005752367945300;227119104;21618831360
1005752469127800;228167680;21619642368
1005754394494400;250933248;21648736256
1005754445603900;250933248;21648736256
1005756368718100;115109888;21535830016
1005756422189900;115109888;21535834112
1005756476803200;115109888;21535834112
1005758262142300;134475776;21596065792
1005758157963200;134475776;21596061696
1005758210519100;134475776;21596065792
1005760036232200;111976448;21614149632
1005759981648200;111976448;21614149632
1005761667562900;135262208;21676216320
1005761769680400;135262208;21676220416
1005761720066100;135262208;21676216320
1005763549343400;158289920;21738897408
1005763480341700;158289920;21738893312
1005763409514300;158289920;21738893312
1005765212993500;181579776;21801521152
1005765263715600;181579776;21801521152
1005766982195700;204877824;21865902080
1005767081238500;204877824;21865906176
1005767031903300;204877824;21865906176
1005768749702300;113549312;21815386112
1005768800274200;113549312;21815390208
1005770407507200;134742016;21876101120
1005770510837800;134742016;21876105216
1005770461071300;134742016;21876101120
1005772125692300;158289920;21938810880
1005772175907700;158289920;21938810880
1005772224339300;158289920;21938810880
1005773968587100;181579776;22001381376
1005774019522200;181579776;22001385472
1005775651703000;204873728;22065627136
1005775701848000;204873728;22065631232
1005775752262300;204873728;22065631232
1005777397358200;228429824;21995470848
1005777452068900;228429824;21995470848
1005779117096200;250404864;22057455616
1005779221672300;251715584;22058278912
1005779168487300;251715584;22058274816
1005780937862700;114585600;21961388032
1005780993424000;114585600;21961388032
1005781044141700;114585600;21961388032
1005782777004000;134205440;21348687872
1005782723343400;134205440;21348683776
1005784603698000;157499392;21412810752
1005784665621100;157499392;21412810752
1005784717663600;157499392;21412814848
1005786406665400;181059584;21477003264
1005786357396800;181059584;21477003264
1005788129903900;203563008;21538938880
1005788186326900;204611584;21539823616
1005788241536800;204611584;21539827712
1005789933310000;227639296;21602463744
1005790035348900;227639296;21602463744
1005789984753500;227639296;21602463744
1005791671420300;250929152;21665087488
1005791725820500;250929152;21665091584
1005793438034300;115900416;21571198976
1005793541407800;115900416;21571198976
1005793490401000;115900416;21571198976
1005795286670400;134742016;21630464000
1005795335727100;134742016;21630464000
1005796992890800;113020928;21648355328
1005797094410600;113020928;21648355328
1005797043947700;113020928;21648355328
1005798721462000;134737920;21709369344
1005798773648400;134737920;21709373440
1005798827469400;134737920;21709373440
1005800469207200;157761536;21772046336
1005800518451700;157761536;21772046336
1005802314889500;129531904;21784387584
1005802248880700;181317632;21835730944
1005802371190700;129531904;21784387584
1005804014491100;138149888;21833916416
1005804066200600;138149888;21833916416
1005805794736900;159342592;21894479872
1005805692760100;159342592;21894475776
1005805742831100;159342592;21894475776
1005807506889700;182632448;21957152768
1005807555953900;182632448;21957152768
1005807454762700;182632448;21957152768
1005809338775600;205922304;22019833856
1005809388810800;205922304;22019833856
1005811166915800;130842624;21984944128
1005811217489500;130842624;21984944128
1005811117036900;130842624;21984944128
1005812853147200;139460608;22034550784
1005812903313400;139460608;22034550784
1005814615640700;158294016;22092976128
1005814665795300;158294016;22092980224
1005814566540400;158294016;22092976128
1005816466431900;181317632;22155722752
1005816416462400;181317632;22155718656
1005816516787000;181317632;22155722752
1005818207759200;204345344;22218366976
1005818257629600;204345344;22218366976
1005819919077800;114585600;22168731648
1005819971085100;114585600;22168735744
1005820021175100;114585600;22168735744
1005821668502700;135262208;22229618688
1005821720356000;135262208;22229618688
1005821773498000;135262208;22229622784
1005823587416000;158023680;22292787200
1005823535713100;158023680;22292783104
1005825396410900;181571584;22355537920
1005825495227700;181571584;22355542016
1005825446306000;181571584;22355542016
1005827183479000;204599296;22283911168
1005827233038200;204599296;22283911168
